n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,10,relu,0.01,lbfgs,300,0.9530634032042308
1,10,relu,0.1,adam,100,0.9463134441982635
1,10,relu,0.1,adam,200,0.9238080204089639
1,10,relu,0.1,adam,300,0.7635444430187661
1,10,relu,0.1,lbfgs,100,0.9160450932998531
1,10,relu,0.1,lbfgs,200,0.9687016617139943
1,10,relu,0.1,lbfgs,300,0.9586235323813888
1,20,identity,0.001,adam,100,0.69660173018285
1,20,identity,0.001,adam,200,0.7197401402176857
1,20,identity,0.001,adam,300,0.7113080043802065
1,20,identity,0.001,lbfgs,100,0.6981390128472564
1,20,identity,0.001,lbfgs,200,0.719034739211573
1,20,identity,0.001,lbfgs,300,0.7402600742065745
1,20,identity,0.01,adam,100,0.7276868470550937
1,20,identity,0.01,adam,200,0.7069034909645019
1,20,identity,0.01,adam,300,0.6748874944993668
1,20,identity,0.01,lbfgs,100,0.7478612934817465
1,20,identity,0.01,lbfgs,200,0.7205379831914651
1,20,identity,0.01,lbfgs,300,0.7028459057886214
1,20,identity,0.1,adam,100,0.7220480493565853
1,20,identity,0.1,adam,200,0.6787961203665092
1,20,identity,0.1,adam,300,0.7129593337168475
1,20,identity,0.1,lbfgs,100,0.7170861450814191
1,20,identity,0.1,lbfgs,200,0.7019750347668979
1,20,identity,0.1,lbfgs,300,0.698901495966755
1,20,logistic,0.001,adam,100,0.8986175172328121
1,20,logistic,0.001,adam,200,0.7413224996671195
1,20,logistic,0.001,adam,300,0.9147798302919978
1,20,logistic,0.001,lbfgs,100,0.9659886881864702
1,20,logistic,0.001,lbfgs,200,0.9747919436847354
1,20,logistic,0.001,lbfgs,300,0.9824835857601064
1,20,logistic,0.01,adam,100,0.9568215545691978
1,20,logistic,0.01,adam,200,0.9695593208769537
1,20,logistic,0.01,adam,300,0.9665638804797061
1,20,logistic,0.01,lbfgs,100,0.9741444591449546
1,20,logistic,0.01,lbfgs,200,0.9839529254962345
1,20,logistic,0.01,lbfgs,300,0.9906581652611764
1,20,logistic,0.1,adam,100,0.9698278859693776
1,20,logistic,0.1,adam,200,0.9849273096115658
1,20,logistic,0.1,adam,300,0.9893000392917115
1,20,logistic,0.1,lbfgs,100,0.9681768596118339
1,20,logistic,0.1,lbfgs,200,0.987246330422774
1,20,logistic,0.1,lbfgs,300,0.978984958334939
1,20,tanh,0.001,adam,100,0.9464877423529647
1,20,tanh,0.001,adam,200,0.9322389264955548
1,20,tanh,0.001,adam,300,0.9360386947269346
1,20,tanh,0.001,lbfgs,100,0.9765184309491539
1,20,tanh,0.001,lbfgs,200,0.9875421556858142
1,20,tanh,0.001,lbfgs,300,0.9947501286927514
1,20,tanh,0.01,adam,100,0.9696788905996081
1,20,tanh,0.01,adam,200,0.9891352103956292
1,20,tanh,0.01,adam,300,0.9776296110896157
