n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
2,20,identity,0.01,adam,100,0.696943876114292
2,20,identity,0.01,adam,200,0.7132740443569454
2,20,identity,0.01,adam,300,0.7322213917575868
2,20,identity,0.01,lbfgs,100,0.6986304708694413
2,20,identity,0.01,lbfgs,200,0.6503462744103413
2,20,identity,0.01,lbfgs,300,0.6889910571217805
2,20,identity,0.1,adam,100,0.4966707616250664
2,20,identity,0.1,adam,200,0.6855132983212618
2,20,identity,0.1,adam,300,0.5924538370897621
2,20,identity,0.1,lbfgs,100,0.6634972356937218
2,20,identity,0.1,lbfgs,200,0.7217585434397686
2,20,identity,0.1,lbfgs,300,0.717557800197594
2,20,logistic,0.001,adam,100,0.5064562827789408
2,20,logistic,0.001,adam,200,0.7835348110403888
2,20,logistic,0.001,adam,300,0.9059069182951718
2,20,logistic,0.001,lbfgs,100,0.961224271650698
2,20,logistic,0.001,lbfgs,200,0.9725045107022361
2,20,logistic,0.001,lbfgs,300,0.9868879342411244
2,20,logistic,0.01,adam,100,0.9745615527381435
2,20,logistic,0.01,adam,200,0.9573460390657667
2,20,logistic,0.01,adam,300,0.9746946236056648
2,20,logistic,0.01,lbfgs,100,0.9523979256564978
2,20,logistic,0.01,lbfgs,200,0.9840932508753317
2,20,logistic,0.01,lbfgs,300,0.9850008572500604
2,20,logistic,0.1,adam,100,0.9815882056982483
2,20,logistic,0.1,adam,200,0.9716475365654554
2,20,logistic,0.1,adam,300,0.9840767280074729
2,20,logistic,0.1,lbfgs,100,0.9638014992707775
2,20,logistic,0.1,lbfgs,200,0.9700767333438982
2,20,logistic,0.1,lbfgs,300,0.9809857532959428
2,20,tanh,0.001,adam,100,0.9288497643341664
2,20,tanh,0.001,adam,200,0.9398866715978238
2,20,tanh,0.001,adam,300,0.9718092784824406
2,20,tanh,0.001,lbfgs,100,0.9705393489227088
2,20,tanh,0.001,lbfgs,200,0.9732514263269998
2,20,tanh,0.001,lbfgs,300,0.9835916924847136
2,20,tanh,0.01,adam,100,0.977098778362879
2,20,tanh,0.01,adam,200,0.982911553283796
2,20,tanh,0.01,adam,300,0.9765501444702249
2,20,tanh,0.01,lbfgs,100,0.954137597955234
2,20,tanh,0.01,lbfgs,200,0.9911994863423625
2,20,tanh,0.01,lbfgs,300,0.980858768543426
2,20,tanh,0.1,adam,100,0.9753614007013892
2,20,tanh,0.1,adam,200,0.9585504649673805
2,20,tanh,0.1,adam,300,0.9048074852352929
2,20,tanh,0.1,lbfgs,100,0.9703805885553506
2,20,tanh,0.1,lbfgs,200,0.971592293472655
2,20,tanh,0.1,lbfgs,300,0.9851021716597488
2,20,relu,0.001,adam,100,0.9128281441617239
